address,chain_id,owner,token_id,token_uri,contract_type
0x3B2C26468F5d1894b3abB86Be3c1C0317ce1B58f,137,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,1,bafybeibcxhq4542wtbpqqpdlmm6idwlflofdccstwwsjp,ERC1155
0x3aF395c3289Cafa61De7e7Ef68e4997bE2583319,137,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,1,bafybeighuzq42ggx5wvfn3pgbam23kbgkejofoy43dgqw,ERC1155
0x3A1652e29E429B0ded2b4cba6BcA80785a47590c,137,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,1,QmWHJGVnb1kaYFcUBiJ8wqL8N4GUCjTApoy7bFyUeXS8EM,ERC1155
0x3874A720796E9AB0b34c759506ce06b7311D65CA,137,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,1,QmTY1EpH7iHrJThA3Y9Hz7as6otsX7dp17RzZpC4qLkono,ERC1155
0x33C90af3bDf2e1C5d33Da21158Cd20C2587BecbE,137,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,1,QmUU4udY3qxibnRNegT1pC4nobazZYqZMgup6HM7a4L2NL,ERC1155
0x3334b30b1c003F36b2c13983711a67D76889c64b,137,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,1,bafybeihjrxsncutsxjdd76tbh25kmbjvqr5cs7yu6yeze,ERC1155
0x31FC009fEb0b303f81F87A548f8aa655f90a6bf2,137,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,1,QmRVfHLDwtupaoPFGnAC9Rah6K4aWe78bdfHpR3bKsjiCT,ERC1155
0x2E59f583CaecE85EF8BA17ff4e9EF9b206378348,137,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,1,QmYSoPyrhfJjCYHHAX4RBhYH6ozr8ThB6hYm88QuhzTHnn,ERC1155
0x2CB55acA5751bE80279ae27E2646392428228289,137,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,1,QmXsdkAyWWoZdubVReQ3AAWPZySVE2HbDwsuoT3bRThBVc,ERC1155
0x2918F45705949f944CC8c2bA795cD243f0d7E222,137,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,1,bafybeihjrxsncutsxjdd76tbh25kmbjvqr5cs7yu6yeze,ERC1155
0x26787651123Cf5380bbA226c323514C508f9D3b9,137,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,1,QmZqXp36Zn7qcx9LNCm2pPCrAyQTQX29CFGFe4xq5KFXxk,ERC1155
0x1790D8476caD540cfd89448d0A41a9216731bE4D,137,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,1,bafybeicinejpanmttg2xennspvuog4wtpjycurjz32lrm,ERC1155
0x155C965Fe53874502D742eAFbcCa1BDD5A3Da97d,137,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,1,QmeG8aTRgKJu9CpYwNMvNpEcwc4jXZJM18QRftjFRC5HYU,ERC1155
0x112Dd381Fd59043c13fcC44298EA027144c3D2F2,137,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,1,QmUfGz7XAKSbdXJyrodWvPubfuA7CpC1koa1EGV48zRguG,ERC1155
0x1016363A2Af9C848e9DAAD19Db9dfEcbE5316BC3,137,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,0,QmXK665MDeMc5bLgr6JmpBbVUgiMT842kQ6yjsrnZD9zAK,ERC1155
0x0dD6455031F4cf60AdA765A6B5757E7BD1E243C1,137,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,1,QmbWdfnYsRAM1aJickRwSozNWqTvr5VLqrgHnXxkFEwLV5,ERC1155
0x089C95527bDE9bB9375B6d69a8F7eE3678D4e96F,137,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,1,QmNPCVBh3p6QWshUM5L2JEDtx6W1pgwHPMyuHazmcrXXq4,ERC1155
0x07283479498d29CD786141EA0bd02812246B6EA8,137,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,1,QmUZaetCKnqUUWJtdRfarWP4Xby6ibXDTkMYELG5XcuVRW,ERC1155
0x0604601bE40dCd613e27F5f2D2199062a1D26902,137,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,1,QmfGeftzu1HmvRN2XMAkyTtgUquDYkPTh1d7mwxpqNJ5qf,ERC1155
0x05650EF91583e13116A02b1ddDF49316ff4FF86F,137,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,1,bafybeiamwqve2wnomoflpuwrkxslvczm5w6cyjl3idoz6,ERC1155
0x044AbA84936270c7d78A8c508423800a772a17b5,137,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,1,QmNrwgnoA9zWdnfKGpTpSZj2ziSWr9s2sC1nPqNy5EcaDz,ERC1155
0x021A7944326565Ed7A4f8646FD98ed463F893753,137,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,1,QmThUEfjcVKe5D58DvSfKiVxnhgt1TCNdj4bQGvzh1jUmc,ERC1155
0x0198beaafc3bC48119137e96ec46CFB6a5D97417,137,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,1,bafybeie6lviryp6c5gdwmrc3lrjvqumyfcnqoajrkwr6m,ERC1155
0x01615fd434ea48a872D9B8C814682FDDc234D71b,137,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,1,QmP3XU4QmY47uXuj6dDQe6tYfnmjw9MdbgGgTXvcceTn4n,ERC1155
0x4bFB9d1531cbAC075dFeE0a6284d9DdCA242f785,8453,0x4Bb96091Ee9D802ED039C4D1a5f6216F90f81B01,1,bafybeid2b3g4j7watmnt4gz66k23haleebkao66aszvqa,ERC1155
0x82fe1b32530C0bB43a1Edd9e50F7c122d33Bd7eC,8453,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,0,Qmezg9Cgb63JxxV8T2Fwe3wY1ST81Gz35gGHQwcK2AK43F,ERC1155
0x03d310776717b1eF120957318De54dd9b21A8160,8453,0xDeaDDEaDDeAdDeAdDEAdDEaddeAddEAdDEAd0001,0,Qmf9Juq4mSUdKJTURBFuJRAMRGGPfzB1kjZWLgNm71eZdH,ERC1155
0xF4D41342F11334EE8c4208e66F3118C343877022,8453,0x4200000000000000000000000000000000000015,0,QmcaGDdRMkbeJfroSueDFw6QPHJK2jV7tW4b6sbvbsU4kd,ERC1155
0x1824BD68211940668DFC2bA60229b308A4177987,8453,0x4200000000000000000000000000000000000015,0,QmPKrph6R522thimgLWzPzEbQQFCgryGFHuZr6L3QNhvXU,ERC1155
0xaC9F54d50B66AB072C841eCa4aADBAfe77443F0E,8453,0xD1FBf9D89Db28630b513c984f06C018b67D9d3b2,0,QmVJXmgdCgLLCYN3hsJjBnmC8NzU89fxk43qkng1e7vS6S,ERC1155
0xF6b5F835889164083921baa090aAED7A81E5F736,8453,0x80C7DD17B01855a6D2347444a0FCC36136a314de,0,QmNah9dufEZ8KabuD6JP1oxjhNapFh4xKHcTiG3Uk2eWWD,ERC1155
0x9a4b0d96c0412bD8E152Eddec6a7b08c320C5F71,8453,0x80C7DD17B01855a6D2347444a0FCC36136a314de,0,Qme7mV2gXVcgutWqGgEC5Vcgd72SXhkhccoiKGNfkVcSU2,ERC1155
0x38D1978ff5c7B8a3D24cA930B02cF744c293C463,8453,0x80C7DD17B01855a6D2347444a0FCC36136a314de,0,QmYSQySLZ5yzzAz4iL6CT9gJJaFjCmQVXdb1Q79uPG6PXD,ERC1155
0xaC176d8B6B6ae388B08B275bB52fE4A1031E0A00,8453,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,0,QmQd3dWZbgYnTTTs1nt1yZp9DHyk4kRfvSwGVoLNtXuLLw,ERC1155
0x01B1F7B9b6Af58BD9ba3B4454d7b44569A572e38,8453,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,0,QmafrDzD36YGqh838e7fSAcgWZyqNxW9paYr2EUXVCFDpj,ERC1155
0x007713064Bb742F8A80dAf8766567A0EFA07a8AB,8453,0x66E08198b5366Fc0CDe5fD78CC7B7686e554586f,0,QmT3sbG7Yb6rHUP3cxVnVafQNWZj1xEVQEBWb1rxekwqNA,ERC1155
0x03d310776717b1eF120957318De54dd9b21A8160,8453,0x1B85b9F0fA556ea3f1BEC9123caB1F5316ccfbA6,0,Qmf9Juq4mSUdKJTURBFuJRAMRGGPfzB1kjZWLgNm71eZdH,ERC1155
